시도명,시군구명,법정읍면동명,읍면동아이디,SOC유형,SOC유형아이디,구분명,시설명,시설물 아이디,인허가일자,도로명주소,지번주소,충전소위치 상세,휴점일,이용가능 시작시각,이용가능 종료시각,완속충전 가능여부,급속충전 가능여부,급속충전 타입구분,완속충전기 대수,급속충전기 대수,주차료부과 여부,관리업체명,관리업체 전화번호,데이터 갱신일자,업태구분명,위도,경도
경기도,용인시 처인구,김량장동,"41461101",생활편의형SOC,CVNTL,전기충전소,용인시 디지털산업진흥원,CVNTL_25_41461_01357,,경기도 용인시 처인구 명지로 15-20,경기도 용인시 처인구 김량장동 465,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.2340620000,127.1909900000
경기도,용인시 처인구,김량장동,"41461101",생활편의형SOC,CVNTL,전기충전소,용인지사,CVNTL_25_41461_01352,,경기도 용인시 처인구 금령로78번길 5,경기도 용인시 처인구 김량장동 87-15,,,,,,,,,,,한국전력,,2022-07-11,,37.2346100000,127.2056700000
경기도,용인시 처인구,김량장동,"41461101",생활편의형SOC,CVNTL,전기충전소,중앙공영주차장,CVNTL_25_41461_01353,,경기도 용인시 처인구 백옥대로 1103,경기도 용인시 처인구 김량장동 80-2,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.2340800000,127.2084960000
경기도,용인시 처인구,김량장동,"41461101",생활편의형SOC,CVNTL,전기충전소,용인 중앙동주민센터,CVNTL_25_41461_01358,,경기도 용인시 처인구 금령로78번길 7,경기도 용인시 처인구 김량장동 303-3,,,,,,,,,,,에버온,,2022-07-11,,37.2342100000,127.2051500000
경기도,용인시 처인구,김량장동,"41461101",생활편의형SOC,CVNTL,전기충전소,한국국토정보공사 용인지사,CVNTL_25_41461_01359,,경기도 용인시 처인구 중부대로 1414,경기도 용인시 처인구 김량장동 344-2,,,,,,,,,,,대영채비,,2022-07-11,,37.2322920000,127.2012100000
경기도,용인시 처인구,포곡읍,"41461250",생활편의형SOC,CVNTL,전기충전소,용인시 삼성화재 교통박물관,CVNTL_25_41461_01360,,경기도 용인시 처인구 포곡읍 에버랜드로376번길 171,경기도 용인시 처인구 포곡읍 유운리 432,,,,,,,,,,,차지비,,2022-07-11,,37.3010800000,127.2169100000
경기도,용인시 처인구,포곡읍,"41461250",생활편의형SOC,CVNTL,전기충전소,용인시 용인수하림,CVNTL_25_41461_01361,,경기도 용인시 처인구 포곡읍 석성로 1051,경기도 용인시 처인구 포곡읍 영문리 113-6,,,,,,,,,,,차지비,,2022-07-11,,37.2747460000,127.2124100000
경기도,용인시 처인구,포곡읍,"41461250",생활편의형SOC,CVNTL,전기충전소,삼성물산(주)에버랜드리조트1,CVNTL_25_41461_01362,,경기도 용인시 처인구 포곡읍 곡현로 76,경기도 용인시 처인구 포곡읍 전대리 274,,,,,,,,,,,대영채비,,2022-07-11,,37.2932170000,127.2228700000
경기도,용인시 처인구,포곡읍,"41461250",생활편의형SOC,CVNTL,전기충전소,포곡읍사무소,CVNTL_25_41461_01363,,경기도 용인시 처인구 포곡읍 포곡로 258,경기도 용인시 처인구 포곡읍 삼계리 588-5,,,,,,,,,,,환경부(한국자동차환경협회),,2022-07-11,,37.2777520000,127.2309340000
경기도,용인시 처인구,포곡읍,"41461250",생활편의형SOC,CVNTL,전기충전소,삼성물산(주)에버랜드리조트2,CVNTL_25_41461_01364,,경기도 용인시 처인구 포곡읍 에버랜드로 199,경기도 용인시 처인구 포곡읍 전대리 310,,,,,,,,,,,대영채비,,2022-07-11,,37.2902220000,127.1997000000
경기도,용인시 처인구,포곡읍,"41461250",생활편의형SOC,CVNTL,전기충전소,용인시청 포곡읍사무소,CVNTL_25_41461_01365,,경기도 용인시 처인구 포곡읍 포곡로 258,경기도 용인시 처인구 포곡읍 삼계리 588-5,,,,,,,,,,,지엔텔,,2022-07-11,,37.2777520000,127.2309340000
경기도,파주시,문발동,"41480115",생활편의형SOC,CVNTL,전기충전소,월드메르디앙타운하우스,CVNTL_25_41480_01570,,경기도 파주시 책향기로 319,경기도 파주시 문발동 559,,,,,,,,,,,케이티,,2022-07-11,,37.7228800000,126.7069300000
경기도,파주시,문발동,"41480115",생활편의형SOC,CVNTL,전기충전소,교하출장민원실,CVNTL_25_41480_01571,,경기도 파주시 돌단풍길 34,경기도 파주시 문발동 602-6,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.7202720000,126.7108000000
경기도,파주시,문발동,"41480115",생활편의형SOC,CVNTL,전기충전소,롯데프리미엄아울렛파주점,CVNTL_25_41480_01572,,경기도 파주시 회동길 390,경기도 파주시 문발동 211-8,,,,,,,,,,,환경부(한국자동차환경협회),,2022-07-11,,37.7178150000,126.6937600000
경기도,구리시,갈매동,"41310101",생활편의형SOC,CVNTL,전기충전소,갈매중앙공원,CVNTL_25_41310_00276,,경기도 구리시 산마루로50번길 6,경기도 구리시 갈매동 301-2,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.6315300000,127.1187700000
경기도,남양주시,다산동,"41360112",생활편의형SOC,CVNTL,전기충전소,다산센트레빌아파트,CVNTL_25_41360_00384,,경기도 남양주시 미금로 16,경기도 남양주시 다산동 4436,,,,,,,,,,,케이티,,2022-07-11,,37.6065140000,127.1540700000
경기도,남양주시,다산동,"41360112",생활편의형SOC,CVNTL,전기충전소,다산행정복지센터,CVNTL_25_41360_00387,,경기도 남양주시 다산중앙로 7,경기도 남양주시 다산동 3520,,,,,,,,,,,환경부(한국자동차환경협회),,2022-07-11,,37.6139300000,127.1555700000
경기도,남양주시,다산동,"41360112",생활편의형SOC,CVNTL,전기충전소,남양주 다산종로서적,CVNTL_25_41360_00385,,경기도 남양주시 다산순환로 118-77,경기도 남양주시 다산동 4378-3,,,,,,,,,,,이카플러그,,2022-07-11,,37.6201060000,127.1483300000
경기도,남양주시,다산동,"41360112",생활편의형SOC,CVNTL,전기충전소,남양주시 이마트(도농점),CVNTL_25_41360_00388,,경기도 남양주시 도농로 24,경기도 남양주시 도농동 1-29,,,,,,,,,,,차지비,,2022-07-11,,37.6085470000,127.1586800000
경기도,시흥시,대야동,"41390101",생활편의형SOC,CVNTL,전기충전소,대야 제3공영주차장,CVNTL_25_41390_00862,,"",경기도 시흥시 대야동 528-3,,,,,,,,,,,한국전력,,2022-07-11,,37.4426350000,126.7890000000
경기도,시흥시,대야동,"41390101",생활편의형SOC,CVNTL,전기충전소,롯데마트 시흥점,CVNTL_25_41390_00863,,경기도 시흥시 비둘기공원로 28,경기도 시흥시 대야동 542,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.4429780000,126.7919500000
경기도,시흥시,대야동,"41390101",생활편의형SOC,CVNTL,전기충전소,시흥시 대야상업2공영주차장,CVNTL_25_41390_00866,,경기도 시흥시 비둘기공원6길 22,경기도 시흥시 대야동 539,,,,,,,,,,,지엔텔,,2022-07-11,,37.4419300000,126.7905800000
경기도,시흥시,대야동,"41390101",생활편의형SOC,CVNTL,전기충전소,시흥시체육관,CVNTL_25_41390_00864,,경기도 시흥시 서해안로 1589,경기도 시흥시 대야동 377-27,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.4478700000,126.7847000000
경기도,시흥시,대야동,"41390101",생활편의형SOC,CVNTL,전기충전소,대야동주민센터,CVNTL_25_41390_00865,,경기도 시흥시 소래산길 11,경기도 시흥시 대야동 332-1,,,,,,,,,,,에버온,,2022-07-11,,37.4486200000,126.7847750000
경기도,군포시,당동,"41410101",생활편의형SOC,CVNTL,전기충전소,무지개마을대림아파트5주차장,CVNTL_25_41410_00303,,경기도 군포시 금당로17번길 11,경기도 군포시 당동 954,,,,,,,,,,,케이티,,2022-07-11,,37.3492400000,126.9392240000
경기도,군포시,당동,"41410101",생활편의형SOC,CVNTL,전기충전소,무지개마을대림아파트3주차장,CVNTL_25_41410_00304,,경기도 군포시 금당로17번길 11,경기도 군포시 당동 954,,,,,,,,,,,케이티,,2022-07-11,,37.3492800000,126.9388050000
경기도,군포시,당동,"41410101",생활편의형SOC,CVNTL,전기충전소,무지개마을대림아파트1주차장,CVNTL_25_41410_00305,,경기도 군포시 금당로17번길 11,경기도 군포시 당동 954,,,,,,,,,,,케이티,,2022-07-11,,37.3493200000,126.9390800000
경기도,군포시,당동,"41410101",생활편의형SOC,CVNTL,전기충전소,무지개마을대림아파트2주차장,CVNTL_25_41410_00306,,경기도 군포시 금당로17번길 11,경기도 군포시 당동 954,,,,,,,,,,,케이티,,2022-07-11,,37.3493400000,126.9389800000
경기도,군포시,당동,"41410101",생활편의형SOC,CVNTL,전기충전소,당동주공2단지아파트,CVNTL_25_41410_00307,,경기도 군포시 용호2로 11,경기도 군포시 당동 874,,,,,,,,,,,케이티,,2022-07-11,,37.3432660000,126.9408800000
경기도,군포시,당동,"41410101",생활편의형SOC,CVNTL,전기충전소,무지개마을대림아파트4주차장,CVNTL_25_41410_00308,,경기도 군포시 금당로17번길 11,경기도 군포시 당동 954,,,,,,,,,,,케이티,,2022-07-11,,37.3493200000,126.9390800000
경기도,군포시,당동,"41410101",생활편의형SOC,CVNTL,전기충전소,군포시 군포2동 주민센터,CVNTL_25_41410_00309,,경기도 군포시 고산로 263,경기도 군포시 당동 871-1,,,,,,,,,,,차지비,,2022-07-11,,37.3463480000,126.9430850000
경기도,군포시,당동,"41410101",생활편의형SOC,CVNTL,전기충전소,당동도서관,CVNTL_25_41410_00311,,경기도 군포시 산본로197번길 36,경기도 군포시 당동 752-10,,,,,,,,,,,대영채비,,2022-07-11,,37.3537180000,126.9451700000
경기도,군포시,당동,"41410101",생활편의형SOC,CVNTL,전기충전소,군포시 당동제1공영주차장,CVNTL_25_41410_00317,,경기도 군포시 금당로69번길 2,경기도 군포시 당동 945,,,,,,,,,,,지엔텔,,2022-07-11,,37.3539160000,126.9409200000
경기도,군포시,당동,"41410101",생활편의형SOC,CVNTL,전기충전소,블루핸즈 우성현대서비스,CVNTL_25_41410_00318,,경기도 군포시 공단로 125,경기도 군포시 당동 44,,,,,,,,,,,제주전기자동차서비스,,2022-07-11,,37.3563770000,126.9490700000
경기도,군포시,당정동,"41410102",생활편의형SOC,CVNTL,전기충전소,당정역 광장 주차장,CVNTL_25_41410_00312,,경기도 군포시 용호2로54번길 40,경기도 군포시 당정동 750,,,,,,,,,,,군포시,,2022-07-11,,37.3436050000,126.9478400000
경기도,군포시,당정동,"41410102",생활편의형SOC,CVNTL,전기충전소,군포아이티밸리,CVNTL_25_41410_00313,,경기도 군포시 고산로148번길 17,경기도 군포시 당정동 543,,,,,,,,,,,케이티,,2022-07-11,,37.3495500000,126.9534900000
경기도,군포시,당정동,"41410102",생활편의형SOC,CVNTL,전기충전소,당정 12 공영주차장,CVNTL_25_41410_00319,,경기도 군포시 당정역로 100,경기도 군포시 당정동 1009-1,,,,,,,,,,,군포시,,2022-07-11,,37.3451840000,126.9489200000
경기도,의왕시,월암동,"41430110",생활편의형SOC,CVNTL,전기충전소,부곡체육공원 공영주차장,CVNTL_25_41430_01437,,경기도 의왕시 부곡공원길 6,경기도 의왕시 월암동 421,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.3144150000,126.9594350000
경기도,시흥시,거모동,"41390127",생활편의형SOC,CVNTL,전기충전소,거모동 제1공영주차장,CVNTL_25_41390_00867,,"",경기도 시흥시 거모동 1725-1,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.3476330000,126.7843400000
경기도,하남시,학암동,"41450116",생활편의형SOC,CVNTL,전기충전소,위례동 주민센터,CVNTL_25_41450_01738,,경기도 하남시 위례순환로 310,경기도 하남시 학암동 287-1,,,,,,,,,,,에버온,,2022-07-11,,37.4772000000,127.1524300000
경기도,하남시,학암동,"41450116",생활편의형SOC,CVNTL,전기충전소,위례 지웰푸르지오단지 관리단,CVNTL_25_41450_01737,,경기도 하남시 위례대로 220,경기도 하남시 학암동 654,,,,,,,,,,,이카플러그,,2022-07-11,,37.4817120000,127.1481700000
경기도,하남시,학암동,"41450116",생활편의형SOC,CVNTL,전기충전소,스타필드 위례,CVNTL_25_41450_01736,,경기도 하남시 위례대로 200,경기도 하남시 학암동 660,,,,,,,,,,,환경부(한국자동차환경협회),,2022-07-11,,37.4801370000,127.1484100000
경기도,용인시 기흥구,신갈동,"41463101",생활편의형SOC,CVNTL,전기충전소,롯데마트 신갈점,CVNTL_25_41463_01267,,경기도 용인시 기흥구 중부대로 375,경기도 용인시 기흥구 신갈동 63,,,,,,,,,,,환경부(한국자동차환경협회),,2022-07-11,,37.2720830000,127.1085050000
경기도,용인시 기흥구,신갈동,"41463101",생활편의형SOC,CVNTL,전기충전소,용인시청 기흥도서관,CVNTL_25_41463_01266,,경기도 용인시 기흥구 기흥로116번길 10,경기도 용인시 기흥구 신갈동 산 14,,,,,,,,,,,지엔텔,,2022-07-11,,37.2859950000,127.1134500000
경기도,용인시 기흥구,중동,"41463116",생활편의형SOC,CVNTL,전기충전소,어정마을동백아이파크,CVNTL_25_41463_01269,,경기도 용인시 기흥구 언동로217번길 7,경기도 용인시 기흥구 중동 1081,,,,,,,,,,,케이티,,2022-07-11,,37.2768750000,127.1448100000
경기도,용인시 기흥구,중동,"41463116",생활편의형SOC,CVNTL,전기충전소,백현마을상록롯데캐슬아파트,CVNTL_25_41463_01268,,경기도 용인시 기흥구 동백5로 79,경기도 용인시 기흥구 중동 878,,,,,,,,,,,케이티,,2022-07-11,,37.2765770000,127.1575300000
경기도,용인시 기흥구,중동,"41463116",생활편의형SOC,CVNTL,전기충전소,동백동주민센터,CVNTL_25_41463_01270,,경기도 용인시 기흥구 동백중앙로 214,경기도 용인시 기흥구 중동 866-1,,,,,,,,,,,에버온,,2022-07-11,,37.2725330000,127.1516800000
경기도,용인시 기흥구,중동,"41463116",생활편의형SOC,CVNTL,전기충전소,용인시 에이스동백타워,CVNTL_25_41463_01277,,경기도 용인시 기흥구 동백중앙로16번길 16-4,경기도 용인시 기흥구 중동 1033,,,,,,,,,,,차지비,,2022-07-11,,37.2563550000,127.1650600000
경기도,용인시 기흥구,상하동,"41463117",생활편의형SOC,CVNTL,전기충전소,상하동행정복지센터,CVNTL_25_41463_01278,,경기도 용인시 기흥구 어정로 62-23,경기도 용인시 기흥구 상하동 435-12,,,,,,,,,,,에버온,,2022-07-11,,37.2704660000,127.1384050000
경기도,남양주시,수동면,"41360340",생활편의형SOC,CVNTL,전기충전소,수동면주민자치센터,CVNTL_25_41360_00436,,경기도 남양주시 수동면 비룡로 730,경기도 남양주시 수동면 운수리 95-33,,,,,,,,,,,환경부(한국자동차환경협회),,2022-07-11,,37.7038270000,127.3266300000
경기도,남양주시,수동면,"41360340",생활편의형SOC,CVNTL,전기충전소,코지힐펜션,CVNTL_25_41360_00437,,경기도 남양주시 수동면 비룡로1270번길 110-11,경기도 남양주시 수동면 내방리 112-1,,,,,,,,,,,지엔텔,,2022-07-11,,37.7433800000,127.2907600000
경기도,오산시,청학동,"41370105",생활편의형SOC,CVNTL,전기충전소,남촌동주민센터,CVNTL_25_41370_01259,,경기도 오산시 청학로 55-5,경기도 오산시 청학동 16-6,,,,,,,,,,,에버온,,2022-07-11,,37.1546480000,127.0636800000
경기도,하남시,신장동,"41450106",생활편의형SOC,CVNTL,전기충전소,하남시 신세계 스타필드,CVNTL_25_41450_01740,,경기도 하남시 미사대로 750,경기도 하남시 신장동 616,,,,,,,,,,,차지비,,2022-07-11,,37.5454330000,127.2237400000
경기도,하남시,신장동,"41450106",생활편의형SOC,CVNTL,전기충전소,하남시 신장2동 주민센터,CVNTL_25_41450_01741,,경기도 하남시 대청로21번길 32,경기도 하남시 신장동 521-1,,,,,,,,,,,차지비,,2022-07-11,,37.5416900000,127.2139900000
경기도,하남시,신장동,"41450106",생활편의형SOC,CVNTL,전기충전소,하남시 신장1동 주민센터,CVNTL_25_41450_01742,,경기도 하남시 신장1로27번길 13,경기도 하남시 신장동 446-17,,,,,,,,,,,차지비,,2022-07-11,,37.5387420000,127.2095200000
경기도,용인시 수지구,죽전동,"41465102",생활편의형SOC,CVNTL,전기충전소,죽전중앙하이츠빌,CVNTL_25_41465_01316,,경기도 용인시 수지구 현암로63번길 2,경기도 용인시 수지구 죽전동 1112,,,,,,,,,,,케이티,,2022-07-11,,37.3325080000,127.1167300000
경기도,용인시 수지구,죽전동,"41465102",생활편의형SOC,CVNTL,전기충전소,죽전퍼스트하임,CVNTL_25_41465_01342,,경기도 용인시 수지구 대지로 49,경기도 용인시 수지구 죽전동 488,,,,,,,,,,,케이티,,2022-07-11,,37.3297580000,127.1144560000
경기도,용인시 수지구,죽전동,"41465102",생활편의형SOC,CVNTL,전기충전소,아르피아주차장,CVNTL_25_41465_01317,,경기도 용인시 수지구 포은대로 499,경기도 용인시 수지구 죽전동 1003-43,,,,,,,,,,,한국전력,,2022-07-11,,37.3257700000,127.1052860000
경기도,용인시 수지구,죽전동,"41465102",생활편의형SOC,CVNTL,전기충전소,용인시 이마트(죽전점),CVNTL_25_41465_01318,,경기도 용인시 수지구 포은대로 552,경기도 용인시 수지구 죽전동 1282,,,,,,,,,,,차지비,,2022-07-11,,37.3253100000,127.1099850000
경기도,용인시 수지구,죽전동,"41465102",생활편의형SOC,CVNTL,전기충전소,이마트 죽전점,CVNTL_25_41465_01319,,경기도 용인시 수지구 포은대로 552,경기도 용인시 수지구 죽전동 1282,,,,,,,,,,,환경부(한국자동차환경협회),,2022-07-11,,37.3253100000,127.1099850000
경기도,용인시 수지구,죽전동,"41465102",생활편의형SOC,CVNTL,전기충전소,죽전휴게소(서울방향),CVNTL_25_41465_01322,,경기도 용인시 수지구 경부고속도로 400,경기도 용인시 수지구 죽전동 866-2,,,,,,,,,,,환경부(한국자동차환경협회),,2022-07-11,,37.3322200000,127.1049040000
경기도,용인시 수지구,죽전동,"41465102",생활편의형SOC,CVNTL,전기충전소,아르피아스포츠센터,CVNTL_25_41465_01323,,경기도 용인시 수지구 포은대로 499,경기도 용인시 수지구 죽전동 1003-43,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.3257700000,127.1052860000
경기도,용인시 수지구,죽전동,"41465102",생활편의형SOC,CVNTL,전기충전소,죽전 효성해링턴플레이스,CVNTL_25_41465_01324,,경기도 용인시 수지구 용구대로 2750,경기도 용인시 수지구 죽전동 887,,,,,,,,,,,이카플러그,,2022-07-11,,37.3311580000,127.1100850000
경기도,용인시 수지구,죽전동,"41465102",생활편의형SOC,CVNTL,전기충전소,단국대학교 죽전캠퍼스,CVNTL_25_41465_01335,,경기도 용인시 수지구 죽전로 152,경기도 용인시 수지구 죽전동 126,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.3215870000,127.1265500000
경기도,용인시 수지구,죽전동,"41465102",생활편의형SOC,CVNTL,전기충전소,롯데캐슬,CVNTL_25_41465_01315,,경기도 용인시 수지구 대지로 62,경기도 용인시 수지구 죽전동 1115,,,,,,,,,,,케이티,,2022-07-11,,37.3285560000,127.1164250000
경기도,이천시,설성면,"41500370",생활편의형SOC,CVNTL,전기충전소,이천시 이천마이다스골프클럽 ,CVNTL_25_41500_01510,,경기도 이천시 설성면 설가로 602,경기도 이천시 설성면 송계리 산 25-1,,,,,,,,,,,차지비,,2022-07-11,,37.1770630000,127.5239900000
경기도,이천시,설성면,"41500370",생활편의형SOC,CVNTL,전기충전소,이천시 설성면사무소,CVNTL_25_41500_01511,,경기도 이천시 설성면 설장로17번길 6-5,경기도 이천시 설성면 금당리 126-1,,,,,,,,,,,차지비,,2022-07-11,,37.1325260000,127.5218350000
경기도,이천시,설성면,"41500370",생활편의형SOC,CVNTL,전기충전소,설성행복센터,CVNTL_25_41500_01512,,경기도 이천시 설성면 진상미로 638,경기도 이천시 설성면 금당리 94-20,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.1316700000,127.5198440000
경기도,이천시,율면,"41500380",생활편의형SOC,CVNTL,전기충전소,율면실내체육관,CVNTL_25_41500_01513,,경기도 이천시 율면 고당로 109-9,경기도 이천시 율면 고당리 425-2,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.0926780000,127.5439600000
경기도,이천시,율면,"41500380",생활편의형SOC,CVNTL,전기충전소,이천시 율면복지회관,CVNTL_25_41500_01514,,경기도 이천시 율면 고당로138번길 5-9,경기도 이천시 율면 고당리 247-4,,,,,,,,,,,차지비,,2022-07-11,,37.0951100000,127.5471000000
경기도,용인시 기흥구,구갈동,"41463102",생활편의형SOC,CVNTL,전기충전소,강남앤플러스,CVNTL_25_41463_01310,,경기도 용인시 기흥구 강남로 3,경기도 용인시 기흥구 구갈동 581-1,,,,,,,,,,,대영채비,,2022-07-11,,37.2710400000,127.1261600000
경기도,용인시 기흥구,구갈동,"41463102",생활편의형SOC,CVNTL,전기충전소,구갈동주민센터,CVNTL_25_41463_01311,,경기도 용인시 기흥구 강남로 23,경기도 용인시 기흥구 구갈동 578,,,,,,,,,,,에버온,,2022-07-11,,37.2724230000,127.1275900000
경기도,용인시 기흥구,구갈동,"41463102",생활편의형SOC,CVNTL,전기충전소,기흥구청,CVNTL_25_41463_01279,,경기도 용인시 기흥구 관곡로 95,경기도 용인시 기흥구 구갈동 355,,,,,,,,,,,한국전력,,2022-07-11,,37.2803460000,127.1149200000
경기도,시흥시,신천동,"41390102",생활편의형SOC,CVNTL,전기충전소,신천동주민센터,CVNTL_25_41390_00896,,경기도 시흥시 포도원로 72,경기도 시흥시 신천동 265-2,,,,,,,,,,,에버온,,2022-07-11,,37.4354060000,126.7817600000
경기도,시흥시,신천동,"41390102",생활편의형SOC,CVNTL,전기충전소,시흥대한주유소,CVNTL_25_41390_00897,,경기도 시흥시 수인로 3293,경기도 시흥시 신천동 83-65,,,,,,,,,,,GS칼텍스,,2022-07-11,,37.4383200000,126.7929000000
경기도,시흥시,신천동,"41390102",생활편의형SOC,CVNTL,전기충전소,시흥시 신천천하단공영주차장,CVNTL_25_41390_00868,,경기도 시흥시 신천천동로 2,경기도 시흥시 신천동 803,,,,,,,,,,,지엔텔,,2022-07-11,,37.4396860000,126.7864000000
경기도,시흥시,포동,"41390104",생활편의형SOC,CVNTL,전기충전소,포동생활체육공원,CVNTL_25_41390_00869,,경기도 시흥시 신현로 55,경기도 시흥시 포동 67-207,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.4038800000,126.7845800000
경기도,시흥시,포동,"41390104",생활편의형SOC,CVNTL,전기충전소,신현동주민센터,CVNTL_25_41390_00870,,경기도 시흥시 신현로 46,경기도 시흥시 포동 20-33,,,,,,,,,,,에버온,,2022-07-11,,37.4057540000,126.7845100000
경기도,시흥시,미산동,"41390105",생활편의형SOC,CVNTL,전기충전소,SK 셀프 신현주유소(영광셀프주유소),CVNTL_25_41390_00871,,경기도 시흥시 시흥대로 869,경기도 시흥시 미산동 501-2,,,,,,,,,,,환경부(한국자동차환경협회),,2022-07-11,,37.4140780000,126.7878200000
경기도,용인시 처인구,남동,"41461104",생활편의형SOC,CVNTL,전기충전소,세븐일레븐 용인명지대점,CVNTL_25_41461_01369,,경기도 용인시 처인구 명지로116번길 24-2,경기도 용인시 처인구 남동 615-11,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.2249220000,127.1867500000
경기도,용인시 처인구,남동,"41461104",생활편의형SOC,CVNTL,전기충전소,기후변화체험센터,CVNTL_25_41461_01370,,경기도 용인시 처인구 동부로162번길 14,경기도 용인시 처인구 남동 282,,,,,,,,,,,한국전력,,2022-07-11,,37.2224700000,127.2228200000
경기도,용인시 처인구,남동,"41461104",생활편의형SOC,CVNTL,전기충전소,한국지엠명지서비스,CVNTL_25_41461_01366,,경기도 용인시 처인구 명지로 254,경기도 용인시 처인구 남동 62-2,,,,,,,,,,,케이티,,2022-07-11,,37.2269550000,127.2023800000
경기도,용인시 처인구,남동,"41461104",생활편의형SOC,CVNTL,전기충전소,명지대학교 자연캠퍼스,CVNTL_25_41461_01367,,경기도 용인시 처인구 명지로 116,경기도 용인시 처인구 남동 555,,,,,,,,,,,제주전기자동차서비스,,2022-07-11,,37.2227060000,127.1853800000
경기도,용인시 처인구,남동,"41461104",생활편의형SOC,CVNTL,전기충전소,용인시 용인시기후변화체험교육센터,CVNTL_25_41461_01368,,경기도 용인시 처인구 동부로162번길 14,경기도 용인시 처인구 남동 282,,,,,,,,,,,지엔텔,,2022-07-11,,37.2224700000,127.2228200000
경기도,용인시 처인구,고림동,"41461106",생활편의형SOC,CVNTL,전기충전소,고림동금평마을영화아파트,CVNTL_25_41461_01371,,경기도 용인시 처인구 금어로 100,경기도 용인시 처인구 고림동 1000,,,,,,,,,,,케이티,,2022-07-11,,37.2653100000,127.2256550000
경기도,용인시 처인구,고림동,"41461106",생활편의형SOC,CVNTL,전기충전소,용인휴게소(서창방향),CVNTL_25_41461_01372,,경기도 용인시 처인구 주북로 66-14,경기도 용인시 처인구 고림동 81-2,,,,,,,,,,,환경부(한국자동차환경협회),,2022-07-11,,37.2483800000,127.2383500000
경기도,용인시 처인구,고림동,"41461106",생활편의형SOC,CVNTL,전기충전소,용인휴게소(강릉방향),CVNTL_25_41461_01373,,경기도 용인시 처인구 주북로94번길 30-1,경기도 용인시 처인구 고림동 12-6,,,,,,,,,,,환경부(한국자동차환경협회),,2022-07-11,,37.2454950000,127.2423700000
경기도,남양주시,호평동,"41360101",생활편의형SOC,CVNTL,전기충전소,남양주호평마을대주파크빌,CVNTL_25_41360_00391,,경기도 남양주시 늘을2로 90-39,경기도 남양주시 호평동 613,,,,,,,,,,,케이티,,2022-07-11,,37.6614380000,127.2455700000
경기도,남양주시,호평동,"41360101",생활편의형SOC,CVNTL,전기충전소,중흥에스클래스로하스아파트,CVNTL_25_41360_00390,,경기도 남양주시 호평로 145,경기도 남양주시 호평동 680,,,,,,,,,,,케이티,,2022-07-11,,37.6571300000,127.2566600000
경기도,남양주시,호평동,"41360101",생활편의형SOC,CVNTL,전기충전소,호평체육문화센터,CVNTL_25_41360_00392,,경기도 남양주시 늘을2로 67,경기도 남양주시 호평동 620,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.6588800000,127.2422900000
경기도,남양주시,호평동,"41360101",생활편의형SOC,CVNTL,전기충전소,이마트 남양주점,CVNTL_25_41360_00393,,경기도 남양주시 늘을2로 27,경기도 남양주시 호평동 637,,,,,,,,,,,환경부(한국자동차환경협회),,2022-07-11,,37.6550520000,127.2430700000
경기도,남양주시,호평동,"41360101",생활편의형SOC,CVNTL,전기충전소,호평동주민자치센터,CVNTL_25_41360_00394,,경기도 남양주시 호평로68번길 21,경기도 남양주시 호평동 669,,,,,,,,,,,시그넷이브이,,2022-07-11,,37.6546550000,127.2487500000
경기도,남양주시,호평동,"41360101",생활편의형SOC,CVNTL,전기충전소,남양주시 이마트(남양주점),CVNTL_25_41360_00438,,경기도 남양주시 늘을2로 27,경기도 남양주시 호평동 637,,,,,,,,,,,차지비,,2022-07-11,,37.6550520000,127.2430700000
경기도,남양주시,호평동,"41360101",생활편의형SOC,CVNTL,전기충전소,호평평내행정복지센터,CVNTL_25_41360_00439,,경기도 남양주시 호평로68번길 42,경기도 남양주시 호평동 115-1,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.6540100000,127.2506000000
경기도,남양주시,평내동,"41360102",생활편의형SOC,CVNTL,전기충전소,평내제2공영주차장,CVNTL_25_41360_00395,,"",경기도 남양주시 평내동 660-8,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.6535300000,127.2429700000
경기도,남양주시,평내동,"41360102",생활편의형SOC,CVNTL,전기충전소,전기안전공사 경기북동부지사,CVNTL_25_41360_00440,,경기도 남양주시 경춘로 1288,경기도 남양주시 평내동 589,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.6487200000,127.2364600000
